,code,class,date,avg,DOY
4003,bukhan,0,2013-12-19,0.1624857446489084,353
4011,bukhan,0,2013-12-27,0.1602582665207279,361
4016,bukhan,0,2014-01-01,0.15005983415868146,1
4024,bukhan,0,2014-01-09,0.1500597401369669,9
4032,bukhan,0,2014-01-17,0.15005965986814948,17
4040,bukhan,0,2014-01-25,0.1500597877644036,25
4048,bukhan,0,2014-02-02,0.15006100902444064,33
4056,bukhan,0,2014-02-10,0.15006713104329172,41
4064,bukhan,0,2014-02-18,0.15009422490924085,49
4072,bukhan,0,2014-02-26,0.1502096575720305,57
4080,bukhan,0,2014-03-06,0.15069460659692244,65
4088,bukhan,0,2014-03-14,0.15271181540428738,73
4096,bukhan,0,2014-03-22,0.16090194453059148,81
4104,bukhan,0,2014-03-30,0.19131042692614264,89
4112,bukhan,0,2014-04-07,0.27523758972045326,97
4120,bukhan,0,2014-04-15,0.3938940316605219,105
4128,bukhan,0,2014-04-23,0.4653925815546342,113
4136,bukhan,0,2014-05-01,0.4891618187365188,121
4144,bukhan,0,2014-05-09,0.49535525658485635,129
4152,bukhan,0,2014-05-17,0.4968186662347731,137
4160,bukhan,0,2014-05-25,0.49709304536540144,145
4168,bukhan,0,2014-06-02,0.49704369247426894,153
4176,bukhan,0,2014-06-10,0.4968614918149257,161
4184,bukhan,0,2014-06-18,0.4965657863216248,169
4192,bukhan,0,2014-06-26,0.4961222996588143,177
4200,bukhan,0,2014-07-04,0.4954657223996136,185
4208,bukhan,0,2014-07-12,0.49449699603026137,193
4216,bukhan,0,2014-07-20,0.493071367364834,201
4224,bukhan,0,2014-07-28,0.4909803661522507,209
4232,bukhan,0,2014-08-05,0.48792829661045595,217
4240,bukhan,0,2014-08-13,0.4835047962768354,225
4248,bukhan,0,2014-08-21,0.47715882425389045,233
4256,bukhan,0,2014-08-29,0.4681871102505017,241
4264,bukhan,0,2014-09-06,0.4557621376336565,249
4272,bukhan,0,2014-09-14,0.43903740549900855,257
4280,bukhan,0,2014-09-22,0.4173667919280638,265
4288,bukhan,0,2014-09-30,0.39063332392720046,273
4296,bukhan,0,2014-10-08,0.35958229148094456,281
4304,bukhan,0,2014-10-16,0.32594260410599607,289
4312,bukhan,0,2014-10-24,0.2921396874293331,297
4320,bukhan,0,2014-11-01,0.2606455282370776,305
4328,bukhan,0,2014-11-09,0.23330264618836127,313
4336,bukhan,0,2014-11-17,0.21098148480783036,321
4344,bukhan,0,2014-11-25,0.19365793068062542,329
4352,bukhan,0,2014-12-03,0.1807331129468464,337
4360,bukhan,0,2014-12-11,0.17137117478917974,345
4368,bukhan,0,2014-12-19,0.16473428770019274,353
4376,bukhan,0,2014-12-27,0.1601006808511115,361
4381,bukhan,0,2015-01-01,0.15579259113205152,1
4389,bukhan,0,2015-01-09,0.15579257549110798,9
4397,bukhan,0,2015-01-17,0.15579255076177498,17
4405,bukhan,0,2015-01-25,0.15579251240171388,25
4413,bukhan,0,2015-02-02,0.15579245778686687,33
4421,bukhan,0,2015-02-10,0.15579241301640334,41
4429,bukhan,0,2015-02-18,0.15579261880211712,49
4437,bukhan,0,2015-02-26,0.15579476876457854,57
4445,bukhan,0,2015-03-06,0.15581018096654928,65
4453,bukhan,0,2015-03-14,0.15591357314589102,73
4461,bukhan,0,2015-03-22,0.15659553057605086,81
4469,bukhan,0,2015-03-30,0.16102036465352093,89
4477,bukhan,0,2015-04-07,0.18748687936524092,97
4485,bukhan,0,2015-04-15,0.2929058887411619,105
4493,bukhan,0,2015-04-23,0.4330078389466515,113
4501,bukhan,0,2015-05-01,0.48395875962322965,121
4509,bukhan,0,2015-05-09,0.49337397181462417,129
4517,bukhan,0,2015-05-17,0.4948287053564073,137
4525,bukhan,0,2015-05-25,0.49501313302624217,145
4533,bukhan,0,2015-06-02,0.4949811059125872,153
4541,bukhan,0,2015-06-10,0.4948807300392064,161
4549,bukhan,0,2015-06-18,0.49471369460465947,169
4557,bukhan,0,2015-06-26,0.49444722188467377,177
4565,bukhan,0,2015-07-04,0.49402408352100047,185
4573,bukhan,0,2015-07-12,0.4933532254693385,193
4581,bukhan,0,2015-07-20,0.49229168007509944,201
4589,bukhan,0,2015-07-28,0.49061696683169853,209
4597,bukhan,0,2015-08-05,0.4879873900276849,217
4605,bukhan,0,2015-08-13,0.483889061151483,225
4613,bukhan,0,2015-08-21,0.47757494372814885,233
4621,bukhan,0,2015-08-29,0.46801806909962773,241
4629,bukhan,0,2015-09-06,0.4539344870790024,249
4637,bukhan,0,2015-09-14,0.4339766497749858,257
4645,bukhan,0,2015-09-22,0.4072084265563189,265
4653,bukhan,0,2015-09-30,0.3738374043459027,273
4661,bukhan,0,2015-10-08,0.33582943192878056,281
4669,bukhan,0,2015-10-16,0.2967496453530908,289
4677,bukhan,0,2015-10-24,0.26057430000006404,297
4685,bukhan,0,2015-11-01,0.23020138287045752,305
4693,bukhan,0,2015-11-09,0.20672128490890104,313
4701,bukhan,0,2015-11-17,0.1897022392008369,321
4709,bukhan,0,2015-11-25,0.17793395412803867,329
4717,bukhan,0,2015-12-03,0.17005908740778794,337
4725,bukhan,0,2015-12-11,0.16490457557651103,345
4733,bukhan,0,2015-12-19,0.16157925392365563,353
4741,bukhan,0,2015-12-27,0.15945402270960138,361
4746,bukhan,0,2016-01-01,0.158790105616034,1
4754,bukhan,0,2016-01-09,0.15879010912033784,9
4762,bukhan,0,2016-01-17,0.15879012506441986,17
4770,bukhan,0,2016-01-25,0.15879019740916606,25
4778,bukhan,0,2016-02-02,0.15879052529336402,33
4786,bukhan,0,2016-02-10,0.15879201063636605,41
4794,bukhan,0,2016-02-18,0.158798737901821,49
4802,bukhan,0,2016-02-26,0.15882920099102932,57
4810,bukhan,0,2016-03-05,0.15896708362090023,65
4818,bukhan,0,2016-03-13,0.15958996102961207,73
4826,bukhan,0,2016-03-21,0.16237946719869176,81
4834,bukhan,0,2016-03-29,0.1744030890031194,89
4842,bukhan,0,2016-04-06,0.21877025398034727,97
4850,bukhan,0,2016-04-14,0.31981004848431455,105
4858,bukhan,0,2016-04-22,0.41518403291696854,113
4866,bukhan,0,2016-04-30,0.4537648271002653,121
4874,bukhan,0,2016-05-08,0.46390272123440457,129
4882,bukhan,0,2016-05-16,0.4662353786828901,137
4890,bukhan,0,2016-05-24,0.4667540814488743,145
4898,bukhan,0,2016-06-01,0.4668665708579718,153
4906,bukhan,0,2016-06-09,0.46688710631454483,161
4914,bukhan,0,2016-06-17,0.46688349864356005,169
4922,bukhan,0,2016-06-25,0.46686733979434186,177
4930,bukhan,0,2016-07-03,0.4668347917684013,185
4938,bukhan,0,2016-07-11,0.4667729443706243,193
4946,bukhan,0,2016-07-19,0.4666562201556871,201
4954,bukhan,0,2016-07-27,0.4664362080887935,209
4962,bukhan,0,2016-08-04,0.46602194829858884,217
4970,bukhan,0,2016-08-12,0.46524336868487065,225
4978,bukhan,0,2016-08-20,0.4637850704308524,233
4986,bukhan,0,2016-08-28,0.4610710711500934,241
4994,bukhan,0,2016-09-05,0.4560797710181799,249
5002,bukhan,0,2016-09-13,0.4470977141230371,257
5010,bukhan,0,2016-09-21,0.43154909329385244,265
5018,bukhan,0,2016-09-29,0.4063580058184064,273
5026,bukhan,0,2016-10-07,0.36961990833156666,281
5034,bukhan,0,2016-10-15,0.32350245597756927,289
5042,bukhan,0,2016-10-23,0.27538288272155914,297
5050,bukhan,0,2016-10-31,0.23395286403269672,305
5058,bukhan,0,2016-11-08,0.20378587423776712,313
5066,bukhan,0,2016-11-16,0.18439571929540996,321
5074,bukhan,0,2016-11-24,0.17291292123032298,329
5082,bukhan,0,2016-12-02,0.16644012507342315,337
5090,bukhan,0,2016-12-10,0.1628925559801885,345
5098,bukhan,0,2016-12-18,0.16097813269936861,353
5106,bukhan,0,2016-12-26,0.15995366250695425,361
5111,bukhan,0,2017-01-01,0.1641479192605449,1
5119,bukhan,0,2017-01-09,0.16414768965678075,9
5127,bukhan,0,2017-01-17,0.16414735484177287,17
5135,bukhan,0,2017-01-25,0.1641468729688877,25
5143,bukhan,0,2017-02-02,0.16414621587459563,33
5151,bukhan,0,2017-02-10,0.16414553110317845,41
5159,bukhan,0,2017-02-18,0.16414611059786502,49
5167,bukhan,0,2017-02-26,0.1641559767673083,57
5175,bukhan,0,2017-03-06,0.16422179655128413,65
5183,bukhan,0,2017-03-14,0.1646103943719553,73
5191,bukhan,0,2017-03-22,0.16682755234268506,81
5199,bukhan,0,2017-03-30,0.17893803506835723,89
5207,bukhan,0,2017-04-07,0.23379712142080503,97
5215,bukhan,0,2017-04-15,0.36302391782766386,105
5223,bukhan,0,2017-04-23,0.45896867979997225,113
5231,bukhan,0,2017-05-01,0.4861982945584929,121
5239,bukhan,0,2017-05-09,0.49144379582246095,129
5247,bukhan,0,2017-05-17,0.49229172411783273,137
5255,bukhan,0,2017-05-25,0.49230829461530357,145
5263,bukhan,0,2017-06-02,0.49211692822019887,153
5271,bukhan,0,2017-06-10,0.49179924534611613,161
5279,bukhan,0,2017-06-18,0.4913284053754174,169
5287,bukhan,0,2017-06-26,0.4906400129975077,177
5295,bukhan,0,2017-07-04,0.48963668786712145,185
5303,bukhan,0,2017-07-12,0.488178094836559,193
5311,bukhan,0,2017-07-20,0.48606503134921214,201
5319,bukhan,0,2017-07-28,0.4830191591767663,209
5327,bukhan,0,2017-08-05,0.4786602840534156,217
5335,bukhan,0,2017-08-13,0.47248643616461017,225
5343,bukhan,0,2017-08-21,0.4638684893846083,233
5351,bukhan,0,2017-08-29,0.4520806005682907,241
5359,bukhan,0,2017-09-06,0.43639668764675543,249
5367,bukhan,0,2017-09-14,0.4162798249664153,257
5375,bukhan,0,2017-09-22,0.3916557659939843,265
5383,bukhan,0,2017-09-30,0.36318296160353386,273
5391,bukhan,0,2017-10-08,0.33234887542674535,281
5399,bukhan,0,2017-10-16,0.30124010538526313,289
5407,bukhan,0,2017-10-24,0.27201735105475894,297
5415,bukhan,0,2017-11-01,0.2463509796128328,305
5423,bukhan,0,2017-11-09,0.22510568775895595,313
5431,bukhan,0,2017-11-17,0.20836616508699932,321
5439,bukhan,0,2017-11-25,0.19568203956392913,329
5447,bukhan,0,2017-12-03,0.1863524143693473,337
5455,bukhan,0,2017-12-11,0.17963917498171064,345
5463,bukhan,0,2017-12-19,0.17488453683325939,353
5471,bukhan,0,2017-12-27,0.17155474583380004,361
5476,bukhan,0,2018-01-01,0.1574724984168551,1
5484,bukhan,0,2018-01-09,0.15747586707095101,9
5492,bukhan,0,2018-01-17,0.15748419318192766,17
5500,bukhan,0,2018-01-25,0.15750476402863836,25
5508,bukhan,0,2018-02-02,0.15755556908260657,33
5516,bukhan,0,2018-02-10,0.15768098681589257,41
5524,bukhan,0,2018-02-18,0.15799032078037004,49
5532,bukhan,0,2018-02-26,0.15875174556487875,57
5540,bukhan,0,2018-03-06,0.16061700322378392,65
5548,bukhan,0,2018-03-14,0.16513333741201516,73
5556,bukhan,0,2018-03-22,0.1757671971824494,81
5564,bukhan,0,2018-03-30,0.1992387779587844,89
5572,bukhan,0,2018-04-07,0.24439634237686028,97
5580,bukhan,0,2018-04-15,0.3120958813979123,105
5588,bukhan,0,2018-04-23,0.3833324282239194,113
5596,bukhan,0,2018-05-01,0.43513513124782166,121
5604,bukhan,0,2018-05-09,0.46356003861793355,129
5612,bukhan,0,2018-05-17,0.4767868029201812,137
5620,bukhan,0,2018-05-25,0.48245392968896916,145
5628,bukhan,0,2018-06-02,0.4847731083888339,153
5636,bukhan,0,2018-06-10,0.4856675651825201,161
5644,bukhan,0,2018-06-18,0.4859441130908119,169
5652,bukhan,0,2018-06-26,0.48591674483602226,177
5660,bukhan,0,2018-07-04,0.48568255271687205,185
5668,bukhan,0,2018-07-12,0.4852314443612183,193
5676,bukhan,0,2018-07-20,0.4844808583787262,201
5684,bukhan,0,2018-07-28,0.48327395882152985,209
5692,bukhan,0,2018-08-05,0.4813553759432536,217
5700,bukhan,0,2018-08-13,0.4783287015877419,225
5708,bukhan,0,2018-08-21,0.4735988200671588,233
5716,bukhan,0,2018-08-29,0.4663104960845028,241
5724,bukhan,0,2018-09-06,0.4553178788391463,249
5732,bukhan,0,2018-09-14,0.43926196943094314,257
5740,bukhan,0,2018-09-22,0.41687680653527553,265
5748,bukhan,0,2018-09-30,0.38761079838532847,273
5756,bukhan,0,2018-10-08,0.3524052838543012,281
5764,bukhan,0,2018-10-16,0.31405949087461604,289
5772,bukhan,0,2018-10-24,0.27655900816116324,297
5780,bukhan,0,2018-11-01,0.24355649578575625,305
5788,bukhan,0,2018-11-09,0.2171023103799425,313
5796,bukhan,0,2018-11-17,0.19744012360497634,321
5804,bukhan,0,2018-11-25,0.1836315282725335,329
5812,bukhan,0,2018-12-03,0.1743154706307868,337
5820,bukhan,0,2018-12-11,0.16819935442969883,345
5828,bukhan,0,2018-12-19,0.16425559446028282,353
5836,bukhan,0,2018-12-27,0.16174200738819125,361
5841,bukhan,0,2019-01-01,0.17409834042173344,1
5849,bukhan,0,2019-01-09,0.17409797175190467,9
5857,bukhan,0,2019-01-17,0.17409743681378223,17
5865,bukhan,0,2019-01-25,0.1740966606220935,25
5873,bukhan,0,2019-02-02,0.1740955343750258,33
5881,bukhan,0,2019-02-10,0.17409390020553336,41
5889,bukhan,0,2019-02-18,0.17409152907260791,49
5897,bukhan,0,2019-02-26,0.17408808905306986,57
5905,bukhan,0,2019-03-06,0.17408310831648377,65
5913,bukhan,0,2019-03-14,0.17407614078615194,73
5921,bukhan,0,2019-03-22,0.17407236854412225,81
5929,bukhan,0,2019-03-30,0.1742217178672914,89
5937,bukhan,0,2019-04-07,0.1781747865321695,97
5945,bukhan,0,2019-04-15,0.253104927299532,105
5953,bukhan,0,2019-04-23,0.4776707162657668,113
5961,bukhan,0,2019-05-01,0.517518243747329,121
5969,bukhan,0,2019-05-09,0.5192778134714234,129
5977,bukhan,0,2019-05-17,0.5192122145932146,137
5985,bukhan,0,2019-05-25,0.5190094819571665,145
5993,bukhan,0,2019-06-02,0.518711344086369,153
6001,bukhan,0,2019-06-10,0.5182794821196056,161
6009,bukhan,0,2019-06-18,0.5176547647765131,169
6017,bukhan,0,2019-06-26,0.5167523223549749,177
6025,bukhan,0,2019-07-04,0.5154512778360331,185
6033,bukhan,0,2019-07-12,0.5135809360942961,193
6041,bukhan,0,2019-07-20,0.510903230757196,201
6049,bukhan,0,2019-07-28,0.5070921470020147,209
6057,bukhan,0,2019-08-05,0.501713157485666,217
6065,bukhan,0,2019-08-13,0.49421018539718126,225
6073,bukhan,0,2019-08-21,0.48391482985424056,233
6081,bukhan,0,2019-08-29,0.4701013612426965,241
6089,bukhan,0,2019-09-06,0.45211528464740425,249
6097,bukhan,0,2019-09-14,0.429589350224217,257
6105,bukhan,0,2019-09-22,0.40271232745202756,265
6113,bukhan,0,2019-09-30,0.37243755953511753,273
6121,bukhan,0,2019-10-08,0.34046911103610017,281
6129,bukhan,0,2019-10-16,0.3089346117649576,289
6137,bukhan,0,2019-10-24,0.2798500684946638,297
6145,bukhan,0,2019-11-01,0.25464144233241326,305
6153,bukhan,0,2019-11-09,0.23394250584568604,313
6161,bukhan,0,2019-11-17,0.21768819798199127,321
6169,bukhan,0,2019-11-25,0.20536568403599026,329
6177,bukhan,0,2019-12-03,0.19627095155281732,337
6185,bukhan,0,2019-12-11,0.18969044470140836,345
6193,bukhan,0,2019-12-19,0.18499719329007627,353
6201,bukhan,0,2019-12-27,0.181684219185505,361
6206,bukhan,0,2020-01-01,0.1747870771194326,1
6214,bukhan,0,2020-01-09,0.1747802092710826,9
6222,bukhan,0,2020-01-17,0.1747711454507451,17
6230,bukhan,0,2020-01-25,0.17475918384998262,25
6238,bukhan,0,2020-02-02,0.17474339955412546,33
6246,bukhan,0,2020-02-10,0.1747225805186097,41
6254,bukhan,0,2020-02-18,0.1746951896455757,49
6262,bukhan,0,2020-02-26,0.17465966308603662,57
6270,bukhan,0,2020-03-05,0.17461741367437042,65
6278,bukhan,0,2020-03-13,0.17459634881945846,73
6286,bukhan,0,2020-03-21,0.1748281647931333,81
6294,bukhan,0,2020-03-29,0.17706128325840184,89
6302,bukhan,0,2020-04-06,0.19346883962396397,97
6310,bukhan,0,2020-04-14,0.27860228531310954,105
6318,bukhan,0,2020-04-22,0.42950322349319114,113
6326,bukhan,0,2020-04-30,0.4902598455486471,121
6334,bukhan,0,2020-05-08,0.5002518581741622,129
6342,bukhan,0,2020-05-16,0.5011204870057454,137
6350,bukhan,0,2020-05-24,0.5005584457047432,145
6358,bukhan,0,2020-06-01,0.49959239983315323,153
6366,bukhan,0,2020-06-09,0.49829595543515875,161
6374,bukhan,0,2020-06-17,0.496596644687582,169
6382,bukhan,0,2020-06-25,0.49438048153544506,177
6390,bukhan,0,2020-07-03,0.49150179661412113,185
6398,bukhan,0,2020-07-11,0.4877809182323681,193
6406,bukhan,0,2020-07-19,0.4830018540502432,201
6414,bukhan,0,2020-07-27,0.4769133941995768,209
6422,bukhan,0,2020-08-04,0.46923666180887,217
6430,bukhan,0,2020-08-12,0.4596826758938197,225
6438,bukhan,0,2020-08-20,0.4479834017548411,233
6446,bukhan,0,2020-08-28,0.43393795713184186,241
6454,bukhan,0,2020-09-05,0.41747111088259137,249
6462,bukhan,0,2020-09-13,0.3986938521419546,257
6470,bukhan,0,2020-09-21,0.3779477708948474,265
6478,bukhan,0,2020-09-29,0.35581129287953295,273
6486,bukhan,0,2020-10-07,0.3330522475424492,281
6494,bukhan,0,2020-10-15,0.31052917605224706,289
6502,bukhan,0,2020-10-23,0.28906580828931955,297
6510,bukhan,0,2020-10-31,0.26933600135447117,305
6518,bukhan,0,2020-11-08,0.25179132136768406,313
6526,bukhan,0,2020-11-16,0.23664394231141553,321
6534,bukhan,0,2020-11-24,0.22389629820650278,329
6542,bukhan,0,2020-12-02,0.21339694797613143,337
6550,bukhan,0,2020-12-10,0.20490179516244147,345
6558,bukhan,0,2020-12-18,0.1981266275669814,353
6566,bukhan,0,2020-12-26,0.19278505507724777,361
6571,bukhan,0,2021-01-01,0.1828507691495782,1
6579,bukhan,0,2021-01-09,0.18285080104887655,9
6587,bukhan,0,2021-01-17,0.18285093252212062,17
6595,bukhan,0,2021-01-25,0.18285147381684275,25
6603,bukhan,0,2021-02-02,0.182853701353391,33
6611,bukhan,0,2021-02-10,0.18286286597954246,41
6619,bukhan,0,2021-02-18,0.1829005638679455,49
6627,bukhan,0,2021-02-26,0.18305555394095577,57
6635,bukhan,0,2021-03-06,0.1836915724688907,65
6643,bukhan,0,2021-03-14,0.18628160163350405,73
6651,bukhan,0,2021-03-22,0.19650850103616269,81
6659,bukhan,0,2021-03-30,0.23244552883484998,89
6667,bukhan,0,2021-04-07,0.3204719203948839,97
6675,bukhan,0,2021-04-15,0.4249120096200323,105
6683,bukhan,0,2021-04-23,0.47966858060799256,113
6691,bukhan,0,2021-05-01,0.4969396879392543,121
6699,bukhan,0,2021-05-09,0.5014454246027827,129
6707,bukhan,0,2021-05-17,0.5025589909749089,137
6715,bukhan,0,2021-05-25,0.5028284371851668,145
6723,bukhan,0,2021-06-02,0.5028895888788817,153
6731,bukhan,0,2021-06-10,0.502896426814558,161
6739,bukhan,0,2021-06-18,0.5028834886511055,169
6747,bukhan,0,2021-06-26,0.5028538026835613,177
6755,bukhan,0,2021-07-04,0.502798346971191,185
6763,bukhan,0,2021-07-12,0.502697209408468,193
6771,bukhan,0,2021-07-20,0.5025134088962002,201
6779,bukhan,0,2021-07-28,0.5021797646838784,209
6787,bukhan,0,2021-08-05,0.501574949685848,217
6795,bukhan,0,2021-08-13,0.5004811976302886,225
6803,bukhan,0,2021-08-21,0.4985117838694609,233
6811,bukhan,0,2021-08-29,0.4949931049717686,241
6819,bukhan,0,2021-09-06,0.4887928438383668,249
6827,bukhan,0,2021-09-14,0.47812930705956813,257
6835,bukhan,0,2021-09-22,0.4605329730770635,265
6843,bukhan,0,2021-09-30,0.4333888313119274,273
6851,bukhan,0,2021-10-08,0.39558191655011415,281
6859,bukhan,0,2021-10-16,0.3497834460628735,289
6867,bukhan,0,2021-10-24,0.3028245144065507,297
6875,bukhan,0,2021-11-01,0.262228237489935,305
6883,bukhan,0,2021-11-09,0.23199499943962845,313
6891,bukhan,0,2021-11-17,0.21188779397201318,321
6899,bukhan,0,2021-11-25,0.19950177222850704,329
6907,bukhan,0,2021-12-03,0.1922288768530961,337
6915,bukhan,0,2021-12-11,0.1880779390968455,345
6923,bukhan,0,2021-12-19,0.18574715942751205,353
6931,bukhan,0,2021-12-27,0.18445038523471288,361
1,bukhan,1,2003-01-01,0.13576535300508868,1
9,bukhan,1,2003-01-09,0.13535331445703955,9
17,bukhan,1,2003-01-17,0.1348721182567705,17
25,bukhan,1,2003-01-25,0.13431167750769987,25
33,bukhan,1,2003-02-02,0.13366353032962597,33
41,bukhan,1,2003-02-10,0.13292847210409,41
49,bukhan,1,2003-02-18,0.13214206092314396,49
57,bukhan,1,2003-02-26,0.13145836384098608,57
65,bukhan,1,2003-03-06,0.13142149380624962,65
73,bukhan,1,2003-03-14,0.13382321102541708,73
81,bukhan,1,2003-03-22,0.14419569752982878,81
89,bukhan,1,2003-03-30,0.17716359150712863,89
97,bukhan,1,2003-04-07,0.25626451261896527,97
105,bukhan,1,2003-04-15,0.3744338943182716,105
113,bukhan,1,2003-04-23,0.4685469504944273,113
121,bukhan,1,2003-05-01,0.5115643890450207,121
129,bukhan,1,2003-05-09,0.5243764005575843,129
137,bukhan,1,2003-05-17,0.5252556411893905,137
145,bukhan,1,2003-05-25,0.5217561967092644,145
153,bukhan,1,2003-06-02,0.5163718857120126,153
161,bukhan,1,2003-06-10,0.5098404290346661,161
169,bukhan,1,2003-06-18,0.5023439538209998,169
177,bukhan,1,2003-06-26,0.4938977896763698,177
185,bukhan,1,2003-07-04,0.48447425847517217,185
193,bukhan,1,2003-07-12,0.47404410526454555,193
201,bukhan,1,2003-07-20,0.46259273690850555,201
209,bukhan,1,2003-07-28,0.4501285981681063,209
217,bukhan,1,2003-08-05,0.4366886124916417,217
225,bukhan,1,2003-08-13,0.42234175562421034,225
233,bukhan,1,2003-08-21,0.407190656773249,233
241,bukhan,1,2003-08-29,0.39137085363437013,241
249,bukhan,1,2003-09-06,0.3750474239106891,249
257,bukhan,1,2003-09-14,0.35840899394839904,257
265,bukhan,1,2003-09-22,0.3416594860776926,265
273,bukhan,1,2003-09-30,0.3250083203860755,273
281,bukhan,1,2003-10-08,0.30866004666018043,281
289,bukhan,1,2003-10-16,0.29280448126980296,289
297,bukhan,1,2003-10-24,0.27760833554338565,297
305,bukhan,1,2003-11-01,0.26320906950737705,305
313,bukhan,1,2003-11-09,0.24971135118231721,313
321,bukhan,1,2003-11-17,0.23718612907951503,321
329,bukhan,1,2003-11-25,0.22567200917695102,329
337,bukhan,1,2003-12-03,0.2151784161115139,337
345,bukhan,1,2003-12-11,0.2056899266866987,345
353,bukhan,1,2003-12-19,0.1971711781884585,353
361,bukhan,1,2003-12-27,0.18957184314964634,361
366,bukhan,1,2004-01-01,0.1394614065720672,1
374,bukhan,1,2004-01-09,0.13946074958908178,9
382,bukhan,1,2004-01-17,0.13945981852448572,17
390,bukhan,1,2004-01-25,0.13945849926476872,25
398,bukhan,1,2004-02-02,0.13945663167650718,33
406,bukhan,1,2004-02-10,0.13945400088306326,41
414,bukhan,1,2004-02-18,0.1394503939548591,49
422,bukhan,1,2004-02-26,0.13944620452239787,57
430,bukhan,1,2004-03-05,0.1394472699759566,65
438,bukhan,1,2004-03-13,0.13950193435927008,73
446,bukhan,1,2004-03-21,0.1399821389749699,81
454,bukhan,1,2004-03-29,0.14367223845217203,89
462,bukhan,1,2004-04-06,0.16923458356353052,97
470,bukhan,1,2004-04-14,0.279670954229771,105
478,bukhan,1,2004-04-22,0.41288080121810217,113
486,bukhan,1,2004-04-30,0.4519046190038435,121
494,bukhan,1,2004-05-08,0.45778235584300264,129
502,bukhan,1,2004-05-16,0.4584163243691002,137
510,bukhan,1,2004-05-24,0.45827740164906233,145
